Headline,Label
Hunter’s Camera caught Angelic Entity in remote area of northern Canada,0
2017 Fantasy Football Running Back Rankings - Week 4,0
Review: Adam Sandler Is a Revelation in ‘The Meyerowitz Stories’,1
World Cup 2018: Who needs what to qualify for Russia next year?,1
"President Donald Trump’s Schedule for Monday, October 10, 2017",0
Sticker Proclaiming ‘KKK Wants You’ Found At A Portland High School,0
Australia 2-1 Syria AET,1
"Souleye, New Age Hip Hop Rapper, Announces the Eagerly Awaited Album: WILDMAN Releasing September 22, 2017!",0
United States Trade Deficit Shrinks in August as Exports Rise,1
FSU Opponent Preview: University of Miami,0
Google has found Russian ads related to 2016 election,1
Tropical Storm Nate may threaten Gulf Coast this weekend,1
Chester Butler: 'No-one believed my grandad was Colin Dixon',1
Democrats fighting losing battle on Tax Reform,0
Usman Khawaja on struggles with racial sledging in Australian grade cricket,1
England women: Mo Marley names first England squad for France friendly,1
Beck: My last album won Kanye over,1
Pat Robertson Blames LV Shooting On People Who ‘Disrespect’ Trump,0
Two-Minute Drill: Believe in the Chiefs?,0
'Loving Vincent' brings Van Gogh's art alive,1
McIlroy plots ambitious haul after injury-marred 2017,1
The Strange Case of Stephen Paddock,0
United States and Turkey mutually suspend visa services,1
Hey Mr. Girardi... Respect,0
"Paul S. Otellini, Who Led Intel and Saw It Grow Even More, Dies at 66",1
Slovenia v Scotland: Craig Gordon says Scots must 'grasp World Cup moment',1
"Australia Successfully Reformed Gun Laws, Why Can’t The US?",0
2017 Fantasy Football Tight End Rankings - Week 4,0
Carl Thornton Prepares To Light Up The Dancefloor With His Summer Anthem 'Let's Go Crazy',0
Bottom 5 Yinzer-isms,0
Ben Affleck apologises for 'groping' MTV host Hilarie Burton,1
"Once Shunned as ‘Drivers,’ Saudi Women Who Fought Ban Now Celebrate",1
Bubble Boobed Bimbo Kim Kardashian Trashes Trump Over Puerto Rico,0
Catalan crisis: Spanish court bars MPs' independence move,1
Supreme Court tosses one of two travel ban challenges,1
Tampa Bay Lightning Player Thrusts ‘Black Power’ Fist in Air During NHL Game,0
'SNL' star: 'I'm depressed all the time',1
"Kim Jong-un of North Korea, in Rare Show of Confidence, Promotes His Sister",1
Houston Texans Suffer Devastating Blow with J.J. Watt Injury During Loss to Chiefs,0
"Santa Rosa, Bob Corker, Harvey Weinstein: Your Tuesday Evening Briefing",1
Bill on Guardianship Abuse Goes to Trump-But What Does it Actually Fix?,0
"‘S.N.L.’ Prepped Jokes About Harvey Weinstein, Then Shelved Them",1
Impossible That WTC Building 7 Collapsed By Small Fires As Claimed By NIST,0
Study Finds That Second-Born Children Are More Likely To Be Criminals,0
4 PM Hurricane Nate Update Moves Landfall West to Gulfport,0
10/7 Post-Season: Bad Day at the Shop...0-for-3 in WS; 1-for-5 in Playoffs,0
LEKS Returns To Music And Is Doing 'AMAZING' Things!,0
Nobel prize: Chronicle of wound-up 'Harukists' as Murakami fails to win,1
Catalonia baulks at formal independence declaration to allow talks,1
A Tactical Analysis Of The Las Vegas Mass Shooting Incident,0
DOJ grows frustrated with tech firms over encryption,1
King Salman’s Favorite Golden Escalator Betrays Him On Visit To Moscow,0
The Girl in the No. 8 Jersey,1
Swiss police to expel two Tunisians linked to Marseille attacker,1
"Harvey Weinstein is a symptom, but what is the deeper problem?",1
Trial set to begin in burning death of Mississippi teen,1
New Museum Selects Rem Koolhaas for Expansion on the Bowery,1
Pence Hosts the First Meeting of the National Space Council [Live Stream],0
Los Angeles exhibit explores rise of Tiki culture in America,1
Steelers Gab 2017 Week 5 NFL Preview - Jacksonville at Pittsburgh,0
"NY Jets Podcast: Jets win two in a row, on to Cleveland!",0
Trump finds his voice in Vegas after stumbling in Puerto Rico,1
Jake Arrieta says he feels “good” ahead of Game 4 start in NLDS,0
Steelers Gab 2017 Week 4 NFL Preview - Pittsburgh at Baltimore,0
"Wait, What?",0
"DHS Steps In, Blocks US Entry For Indian Pastor On Good Will Mission",0
Sweden 8-0 Luxembourg,1
Week 5 Rankings (2017): Top 15 Kickers,0
How foreigners saved Patagonia's wilderness,1
Cohen says Trump tweets like a 'real housewife',1
The Chicago Bears Week Four Observations,0
Virginia Tech is right on schedule despite loss to Clemson.,0
Steelers at Ravens Wednesday Injury Report,0
Watch Out Establishment: Alabama Upset is a Warning to GOP Leaders,0
Yankees Ask Sabathia to Beat the Indians and Keep the Season Alive,1
Listen to Young Dread for Free On Spotify.com,0
"Lin-Manuel Miranda, Latin stars sing for Puerto Rico relief",1
Raiders OL Donald Penn Confronts Fan Following 30-17 Home Loss to Baltimore,0
Neck Deep scrap Nottingham show over 'heavy-handed' security,1
Bar Owner Doesn't Think 'Lynch Kaepernick' Doormat Is Racist. Really?,0
Yemen’s War Turns Children Into Young Brides and Soldiers,1
25 Beautiful Moments Captured On Film That Will Brighten Your Day!,0
Sir Michael Stoute: Ulysses leads the way for resurgent veteran,1
Louisiana Lawmaker Proposes Cutting New Orleans Saints Subsidies Over Protests,0
"Another Mass Shooting, Another Grab For Guns: 6 Gun Facts",0
"Russia Threatens To Fire Back On U.S. Proxies, Special Forces If Fired On Again",0
10 Shocking Facts About Porn You Probably Didn’t Know,0
Lisa Bloom and Lanny Davis leave Harvey Weinstein's legal team,1
CW's 'Dynasty' will be about more than catfights,1
Shooter's girlfriend: 'Never occurred to me' he was planning violence,1
America's inevitable war is now an invisible one,1
The Marathon Ends: Pirates Take Finale By 11-8 Count,0
Trump team kicks the Clean Power Plan into the long grass,1
Bain Capital leads the charge as Japan's private equity dealmaking picks up,1
IRS Awards Multi-Million Dollar Fraud-Prevention Contract To Equifax Who Was Hacked TWICE,0
15 Photos So Ratchet You Won’t Want To Live On This Earth Anymore,0
"Bottles of gas, 'rudimentary ignition device' found under trucks in Paris, police say",1
Week 5 Rankings (2017): Top 20 Tight Ends,0
North Korea preparing long-range missile test: RIA cites Russian lawmaker,1
Tillerson’s News Conference Only Highlights Strains With Trump,1
Blackhawks Roster Breakdown: Defense,0
Anonymous: Las Vegas Witness Makes Brilliant Statement: ‘In a World Where Everyone’s Kneeling…’ (Video),0
Colbert surprises 'Last Week Tonight' audience,1
People we've lost in 2017,1
"NRA’s Dana Loesch Says If Guns Are Banned, So Should “Feet And Fists”",0
Scientist Calls “Check Mate” on Geoscience Misinformation Propaganda,0
"For Republicans, ‘Failure Is Not an Option’ on Tax Cuts",1
Premier League: Clubs 'risk bankruptcy' with promotion,1
Two-Minute Drill: Just Keep Swimming,0
Some Republicans open to banning 'bump stocks' used in Vegas,1
2017 Fantasy Football Running Back Rankings - Week 5,0
"10/1 Expo Park-Forbes Field Era: Deacon Whips Cy In 1st WS Game, Waner's 237 Hits, Boss Man Roberto & More",0
"President Donald Trump’s Schedule for Wednesday, September 27, 2017",0
Ronaldo and Messi make it safely to World Cup but no U.S.,1
"With Justin Verlander in Relief, Astros Oust Red Sox in A.L.D.S.",1
Motor racing: Hamilton's fourth title more a question of when and where,1
Scientist Calls “Check Mate” on Geoscience Misinformation Propaganda,0
"U.S. carrier drills with Japanese navy around Okinawa, southwest of Korean peninsula",1
Rio Tinto's $2 billion coal assets attract investor consortium: sources,1
Little kids and 'toxic stress': we can solve this,1
Yves Saint Laurent designs get new airing at Paris museum,1
Trump Leads a ‘Cut the Red Tape’ Deregulation Summit [Live Stream],0
"10/9 Post-Season: Bucs Top Yanks, Fall to Tigers & O's in WS; Split Six Playoff Games",0
Otto Warmbier’s Parents Are Sure He Was Tortured In North Korea,0
Dealing with the Disconnect,0
Madagascar Plague Kills 20 Amid Unusually Rapid Rise In Cases,0
Jets vs. Jaguars Week 4 Preview,0
Haley: 'Tillerson is not going anywhere',1
Here’s What Happened in N.F.L. Week 5,1
UK Sport: Champions League final in 2023 one of many 'hosting targets',1
Trump healthcare order could face strong legal objections,1
Why Armenians love strangers,1
Hillary Clinton is a Professional Flip-Flopper,0
Puckin Hostile Shoutcast - Episode 90,0
Bob Corker: Trump puts US on course for 'World War Three',1
Columbus day 2017: Trump's praise of Columbus omits dark history,0
Dove Ad Shows Black Woman Miraculously Transform Into A White Woman,0
Young Boy Arrested For Refusing To Go To School,0
Air France A380 With Engine Damage Makes Emergency Landing VIDEO,0
You won't Believe What California Wants To Do Now…!,0
Black Athletes Who Kneel Are Being Used By The Left,0
Gunmen kill two in attack on university convoy in Kenya,1
Jets vs Browns Week 5 Preview,0
"They Put A Go-Pro On This Dog, Now Watch What Happens When He Runs In The Snow!",0
2017 Fantasy Football Team Defense Rankings - Week 4,0
Cowboys WR Dez Bryant - Team Done with Anthem Demonstations,0
Radio host Delilah taking a leave from her show after son's suicide,1
"10 Important Stories From 09/30/17 Box Scores: McCullers’ Poor Showing, Taillon Looks Like An Ace & More",0
Jared Kushner Has Been Reportedly Voting As A Woman For 8 Years,0
Iraq says it has retaken one of IS group's last strongholds,1
"At least 21 dead, hundreds missing as winds fan California wildfires",1
Superheroes Are Real,1
Neo-Nazis With Tiki Torches Descend Upon Charlottesville Again,0
Russia says Islamic State operates near U.S base in Syria unhindered,1
A fudged Brexit is May's best hope,1
Wigan Warriors sign forward Gabriel Hamlin from South Sydney Rabbitohs,1
Tropical Storm Nate Kills 22 in Central America Amid Flooding and Landslides,1
"Peugeot bets on utility cars, premium SUVs to boost Brazil sales",1
Pittsburgh Steelers Are Genuine Contenders For Super Bowl LII,0
This early human ancestor is to blame for genital herpes,1
Brazilian justice extends arrest of Olympic Committee head Nuzman,1
Dangerous Pesticide Found in 75 Percent of Global Honey,0
How a businessman struck a deal with Islamic State to help Assad feed Syrians,1
Eminem unleashes on Trump at the BET awards,1
Australia’s New Offer to Refugees: A Different Detention Center,1
Weinstein on indefinite leave as company investigates allegations,1
Tailgate - Jaguars vs Jets,0
Indian state to inspect cultivation of Monsanto's unapproved GM cotton,1
"Militants attack east Congo bases, killing two U.N. peacekeepers",1
Harvey Weinstein: Prosecutors defend lack of action,1
Biden: US walking down a dark path,1
"U.S. Helicopter Crashes on Okinawa, Adding to Safety Concerns",1
The Islamophobic Ad Campaign That Won a Significant Victory For AfD,0
Air France continues long-haul drive with Vietnam Airlines joint venture,1
AI on the menu as Nokia chairman goes back to school,1
"10/4 Expo Park-Forbes Field Era: '08 To the Wire; HBD Jim, Red, Joe & Billy; 103 Wins in '02; Running Into Trouble",0
Week 4 Rankings (2017): Top 15 Defenses,0
3 Uncommon Signs An Economic Collapse Could Happen Soon,0
Public Version Of Crude Trump-Howard Stern Interviews Hit By DCMA,0
Gov. Mike Huckabee’s Full Interview with President Trump,0
"10/8: HBD Tom, Donie, Danny, Catfish & Spanky; Hans #2; Cannonball Coming",0
"Dems Call For Action Against Guns, Not Just ‘Thoughts And Prayers’",0
NC State turning into a really solid team after win over Louisville.,0
DNC Meltdown - Multiple Pedogate Charges,0
Men Spot HUGE 'Humanoid Hand Prints' In Pennsylvanian Woods,0
Rep. Scalise Opposes Gun Laws Even After Being Injured In A Shooting,0
Russian PM: oil price 'reasonable' as global deal works - RIA,1
FCC Chairman Asks Apple to Turn on FM Radio Chips in iPhones,0
Hugh Hefner Honored By Media as CDC Reports Over 110 Million Have Sexually Transmitted Diseases,0
What links Radiohead with SpongeBob SquarePants?,1
Marty Just Harbaugh’s Latest Victim?,0
He Was the Face of Liberia’s Endless War. Now He Wants to Govern.,1
Lin-Manuel Miranda releases star-studded song for Puerto Rico,1
Exclusive: EU regulators set to approve Atlantia's bid for Abertis - sources,1
The Demise of the Dollar: Don’t Hold Your Breath,0
Rock and Roll Hall of Fame 2018 nominees announced,1
Breakingviews - Sky investors choose between profit and principles,1
"9/28 Through the 40s: The Gloaming; HBD Bill, Lou, Cy the Third, Everett, Cy, Leon & Buck; Clarke Honored;Tiny 2-Hitter",0
Turkey summons US diplomat in tense visa spat,1
Paris exhibition charts Picasso's 'year of wonders',1
VIDEO-Magician Sells Weed To A Cop And Gets Away,0
Trump's popularity is slipping in rural America: poll,1
Red Sox Fire Manager John Farrell,1
This Chart Defines the 21st Century Economy,0
Harvey Weinstein 'sent email plea ahead of firing',1
Celebrities Tweeting Geeky Photos To Help Raise Funds For Puerto Rico,0
Britain could join NAFTA if Brexit trade deal fails: Telegraph newspaper,1
"10/4 TRS-PNC Park Era: Reds Thump Buc 3x in Playoffs; Cole Beats Cards; Bucs Clich in '15; Syd, JR Axed;",0
Las Vegas shooting: What do we know about Marilou Danley?,1
John Fox’s Future Rests on the Arm of Mitchell Trubisky,0
Trump Mocks Puerto Rico In Hispanic Heritage Speech - It Was Horrible,0
Trans Angolan popstar Titica shakes her way to success,1
"JetNation Tuesday Tidbits; Mo Wilk’s Declining Production, Vastly Improved Secondary",0
"JetNation Tuesday Tidbits; Mo Wilk’s Declining Production, Vastly Improved Secondary",0
"From Boko Haram to Islamic State, sex slavery and trafficking fund extremism: report",1
Does Christopher Columbus Really Deserve A Holiday?,0
"What Happens To The Media’s ""Stale"" News?",0
Vivendi offers compensation to settle dispute with Mediaset: sources,1
No Vacancies: Airbnb shutters Beijing rentals ahead of Party Congress,1
"Kim Jong UN Promotes His Sister, Praises North Korea's Nukes",0
"Hard to tell how good Georgia Tech is after 3-1 start, but they are dangerous.",0
Eric Trump National anthem should be kept sacred,0
2017 Fantasy Football: Week 5 Sleepers,0
University: Suspended frat made new members eat until sick,1
SNL Pushes For Gun Control: ‘This Shouldn’t Be a Partisan Issue’,0
Judge Scores 7 Of Top 10 Topps Now Cards!,0
World Boxing Super Series: Chris Eubank Jr knocks out Avni Yildirim in round three,1
YouTuber Perfectly Predicts Las Vegas 2 Weeks Before the Incident!,0
